contest_key,place,score,team_name
160.0,6.0,175.4056,ZZ-QUE
160.0,7.0,175.4056,SON SEEKERS BBQ
160.0,8.0,174.2628,PAPPY Q
160.0,9.0,173.1428,HOBBIE BAR-B-Q
160.0,10.0,173.1428,EAT MOR BUTT BBQ
160.0,11.0,173.1316,ACME BBQ
160.0,12.0,173.12,EXTRA MILE BBQ
160.0,13.0,171.4172,JAY'S SMOKIN REDNECK BBQ
160.0,14.0,171.4056,BLUEGRASS SOUTHERN SMOKERS
160.0,15.0,170.8228,SMOKIN N TURNIN BBQ
160.0,16.0,170.2628,BOURBON BARREL BBQ
160.0,17.0,169.68,Q2NV
160.0,18.0,168.5828,PHATSO'S BBQ
160.0,19.0,168.5484,THE SPICE IS RIGHT
160.0,20.0,167.4056,SMOKE ON THIS
160.0,21.0,166.8228,THE FLYING BURRITOS
160.0,22.0,166.3084,MC's River City BBQ
160.0,23.0,165.7028,WILDFIRE BBQ
160.0,24.0,165.6684,SMOKEY'S A&M BBQ
160.0,25.0,165.12,Z SMOKE
160.0,26.0,165.12,HUFFIN' & PUFFIN'
160.0,27.0,164.5712,UP IN SMOKE
160.0,28.0,163.9428,ROOTER-TOOTER BBQ
160.0,29.0,161.6456,CHARCOAL & MORE
160.0,30.0,161.0856,BIG BOY B-Q
160.0,31.0,159.4056,Lefler Smokin Pit Crew
160.0,32.0,159.36,TEAM BEERGUT
160.0,33.0,158.8116,OLE MAN LARRY'S BBQ
160.0,34.0,158.2516,HOLY TOWN COOKERS
160.0,35.0,158.2056,PAP'S BBQ
160.0,36.0,157.0972,ALL SAUCED UP
160.0,37.0,155.9656,BONELLA'S TWB
160.0,38.0,154.24,ALL OUT PIG OUT
160.0,39.0,154.2172,RICE BROTHERS BBQ
160.0,40.0,153.6456,TENNESSEE DOUBLE D'S BBQ
160.0,41.0,153.0628,MEAT HEADS
160.0,42.0,151.3828,SCUFFLETOWN SMOKERS
160.0,43.0,151.36,Shade Tree Smokers
160.0,44.0,150.7884,RED HOT N ROLLIN
160.0,45.0,149.6456,DOLF'S BBQ
161.0,1.0,179.44,BLAZIN' BLUES BBQ
161.0,2.0,173.12,B-BOYZ BBQ
161.0,3.0,172.0,BREW MASTERS BAR-B-QUE
161.0,4.0,171.9884,IN DEEP SAUCE
161.0,5.0,171.44,BIG JUICY BBQ CREW
161.0,6.0,170.88,Sweet-n-Sassy
161.0,7.0,170.3088,I QUE & BREW
161.0,8.0,170.2972,CALLAWAY CREMATIONS
161.0,9.0,170.2744,RIB TICKLERS
161.0,10.0,169.7144,BRICKHEAD BBQ
161.0,11.0,169.7028,4 SMOKIN' BUTTS
161.0,12.0,169.68,BIG O'S BBQ
161.0,13.0,168.0344,TOWNSHIP LINE BBQ
161.0,14.0,168.0,Hickory Hills BBQ
161.0,15.0,167.9772,DEAD PIGS TELL NO TALES
161.0,16.0,166.8228,SHOOTIN SMOKE
161.0,17.0,166.2744,BAD NEWS BEER 'N' QUE
161.0,18.0,166.2744,CODE BLUE BBQ
161.0,19.0,166.2628,SCHAEFER BBQ
161.0,20.0,166.2516,"WHISKEY,WOMEN & WIBS"
161.0,21.0,165.1888,SMOKIN' BILL'S
161.0,22.0,164.56,RENAISSAUCE MAN
161.0,23.0,164.5256,Q LOGIC
161.0,24.0,163.9884,DOUBLE D
161.0,25.0,163.9428,SMOKIN O BBQ
161.0,26.0,162.2972,BNM BARBQ
161.0,27.0,162.2744,POLITICAL PORK
161.0,28.0,161.7144,ROCKABILLY BBQ
161.0,29.0,160.5944,JUIGO CON FUEGO
161.0,30.0,157.0856,SMOKIN' BUTTS
161.0,31.0,156.56,Rub It Smoke It Love It
161.0,32.0,154.2628,ALL IN QUE
161.0,33.0,153.0856,STANDING ROCK
161.0,34.0,153.0512,SHAKE 'N BAKE BBQ
161.0,35.0,149.6344,SMOKE-N-SUDS
161.0,36.0,148.5716,PIT ROAD BBQ
161.0,37.0,148.5716,RING OF FIRE BBQ
161.0,38.0,148.5028,RED RED SWINE
161.0,39.0,143.36,Liquor & Sticker
162.0,1.0,177.7028,BUB-BA-Q
162.0,2.0,177.1544,TENACIOUS Q
162.0,3.0,177.1428,DEEP SOUTH BBQ
162.0,4.0,176.0,KUDZU Q
162.0,5.0,176.0,PLUM SUPERIOR BBQ
162.0,6.0,175.4172,THE ROLLING GRILL BBQ
162.0,7.0,175.4056,QUE'N STEW'N & BREW'N
162.0,8.0,174.8688,Snouts Honor
162.0,9.0,174.2972,THE PIG LEBOWSKI
162.0,10.0,173.1544,East Coast BBQ
162.0,11.0,173.12,TEMPLAR TEMPTATIONS
162.0,12.0,173.12,MOYERS COMPETITION BAR-B-Q TEAM
162.0,13.0,172.56,SAUCY SWINE AND BOVINE
162.0,14.0,171.9656,WAY 2 QUE
162.0,15.0,170.2856,DAO BBQ
162.0,16.0,170.2628,FLAMING BUTTS
162.0,17.0,169.68,ROAST BEAST BBQ
162.0,18.0,169.6684,Owls Nest BBQ
162.0,19.0,169.12,CURLY TAILS BBQ
162.0,20.0,167.9656,MRS. T'S BBQ
162.0,21.0,165.0856,UNCULTURED SWINE
162.0,22.0,164.5256,Sweet Bottom BBQ
162.0,23.0,163.9772,SWEET WATER BAR-B-QUE
162.0,24.0,163.3944,BIG L'S SWEET HEAT
162.0,25.0,162.24,Rescue Smokers
162.0,26.0,160.4912,KILLER B'S BBQ
162.0,27.0,159.954,TBD 'QUE
162.0,28.0,158.2628,SMOKIN DADDYZ
162.0,29.0,157.6572,SWINE DINING
162.0,30.0,157.0856,CHOO CHOO TRAIN BBQ
163.0,1.0,177.7144,SMOKIN HOGGZ BBQ - MA
163.0,2.0,175.44,RED NECK CAVIAR
163.0,3.0,171.4172,Q HAVEN
163.0,4.0,170.8228,MYRON MIXON SMOKERS .COM
163.0,5.0,169.68,TWO LITTLE PIGS BBQ EAST
163.0,6.0,168.514,RHODE HOG BBQ
163.0,7.0,165.6684,DR. BUTTS BBQ
163.0,8.0,165.1084,The Four Drummies BBQ
163.0,9.0,162.834,Circle of Friends
163.0,10.0,162.8,Performance Enhancing Pork
163.0,11.0,162.2856,NL Fire
163.0,12.0,161.68,THE PERFECT BUTT
163.0,13.0,161.0856,STUBBORN BULL BBQ
163.0,14.0,159.4628,FOUR SMOKING GUYS
163.0,15.0,159.3944,ACK-QUE
163.0,16.0,157.68,MILLER'S BACKYARD BBQ
163.0,17.0,156.0572,Smokin' Cattle Dog BBQ
163.0,18.0,155.9656,MEATDADDY'S BBQ
163.0,19.0,151.9084,MAGO POINT BARBECUE CO
163.0,20.0,150.8344,CHEFFIE EFFIE BBQ
163.0,21.0,150.2056,Florida Skin and Bones
163.0,22.0,146.8688,BIG ROCK BBQ
163.0,23.0,140.5484,TRIALS AND RIBULATIONS
163.0,24.0,139.3712,BIG HASE BBQ
163.0,25.0,20.0,THE GREAT HAMBINO
164.0,1.0,180.0,BURNT FINGER BBQ
164.0,2.0,179.44,Uncle Bub's BBQ LLC
164.0,3.0,179.44,IOWA'S SMOKEY D'S BBQ
164.0,4.0,177.76,LUCKY'S Q
164.0,5.0,177.7372,THIS IS HOW WE QUE IT
164.0,6.0,177.7028,Fishing Eagles
164.0,7.0,177.7028,BIG WIGS BBQ
164.0,8.0,177.1428,B&B BBQ and Catering LLC
164.0,9.0,177.1428,HICKORY PRIME
164.0,10.0,176.56,Plowboys BBQ
164.0,11.0,176.56,DIG-IN COOKERS
164.0,12.0,176.56,Twyford BBQ & Catering
164.0,13.0,176.0,BIG POPPA SMOKERS
164.0,14.0,175.44,ROCKY TOP BARBEQUE
164.0,15.0,175.4172,HEAT'S NEAT
164.0,16.0,174.88,CAVEMAN CUISINE
164.0,17.0,174.88,CLARK CREW BBQ
164.0,18.0,174.8572,OKLAHOMA JOE'S SERIOUS QUE
164.0,19.0,174.8572,Tender Racks N' Smokin Butts
164.0,20.0,174.2972,BLAZEN BBQ
164.0,21.0,174.2972,SMOKERS WILD
164.0,22.0,174.2628,PORK PATROL BBQ
164.0,23.0,174.2628,GIVE IT TO GOD
164.0,24.0,174.2628,SPITFIRE
164.0,25.0,173.7028,CIRCLE R COOKERS
164.0,26.0,173.7028,BARREL SCRAPERS
164.0,27.0,173.1428,Son Seekers BBQ Team
164.0,28.0,173.12,Hardwood Habits
164.0,29.0,173.12,T'S SMOKIN PIT
164.0,30.0,173.12,HOT GRILL ON GRILL ACTION
164.0,31.0,173.1084,T-MAC SMOKIN
164.0,32.0,173.1084,POLITICAL PORK
164.0,33.0,172.5828,Blazin Blues
164.0,34.0,172.5828,WILBUR'S REVENGE
164.0,35.0,172.56,MUDHOLE BBQ
164.0,36.0,172.56,Beer & Butts Que
164.0,37.0,172.56,ST. LOUIS BLACK IRON BBQ
164.0,38.0,172.5484,BOONDOGGLE BBQ
164.0,39.0,172.5484,SMOKOPOLIS BBQ
164.0,40.0,172.0344,HABITUAL SMOKERS
164.0,41.0,172.0,HOGS ON THE RUN
164.0,42.0,172.0,Hogback Cookers
164.0,43.0,171.9772,LITTLE PIG TOWN BBQ
164.0,44.0,171.9772,SMOKIN ACES@THEBBQSUPERSTORE.COM
164.0,45.0,171.9656,SMOKE ME SILLY
164.0,46.0,171.4284,SMOKIN RETURNS
164.0,47.0,171.4284,Bunch of Swines
164.0,48.0,171.4284,JACK'S OLD SOUTH
164.0,49.0,171.4172,Jerry King Midland Texas
164.0,50.0,171.4172,SHIGGIN & GRINNIN
164.0,51.0,171.4172,Operation BBQ Relief
164.0,52.0,171.4172,Tattoo Bob's Bar-B-Q
164.0,53.0,171.4172,BURNIN BOBS BUTTS N BONES
164.0,54.0,171.4056,HANG 'EM' HIGH
164.0,55.0,170.88,Barbeque - N - Buds
164.0,56.0,170.88,BACK PORCH Q
164.0,57.0,170.8572,GETTIN' BASTED
164.0,58.0,170.8572,JOE'S COOKSHACK
164.0,59.0,170.8572,MAXIMUM LOIN
164.0,60.0,170.8456,G Que
164.0,61.0,170.8456,CANCERSUCKSCHICAGO.COM
164.0,62.0,170.8228,Whiskey Pit BBQ Co.
164.0,63.0,170.8228,RIPPEL-QUE
164.0,64.0,170.3544,BADAMS BBQ
164.0,65.0,170.3428,MESQUITO BBQ
164.0,66.0,170.2628,PELLETHEADS.COM
164.0,67.0,170.2628,OLD STYLE BBQ
164.0,68.0,170.2628,epay
164.0,69.0,170.2628,BACKDRAFT BBQ
164.0,70.0,169.7716,Black & Veatch Corporation
164.0,71.0,169.76,PELLET ENVY
164.0,72.0,169.7372,SWINE ENTHUSIAST BBQ
164.0,73.0,169.7256,Wilks Broadcasting
164.0,74.0,169.7144,A FINE JELLYROLL SWINE
164.0,75.0,169.7144,Pig Riggin
164.0,76.0,169.7144,IN THE KEY OF QUE
164.0,77.0,169.7028,Sizzlin Bones BBQ
164.0,78.0,169.7028,WILDCATTERS Q CREW
164.0,79.0,169.7028,Twin Pigs BBQ
164.0,80.0,169.7028,Tractor Shed BBQ
164.0,81.0,169.6916,GOT SMOKE BAR-B-QUE
164.0,82.0,169.68,ONE2BBQ
164.0,83.0,169.68,MUNCHIN HOGS
164.0,84.0,169.68,SHUT THE FRONT DOOR BBQ
164.0,85.0,169.6684,BBQ-BRETHREN.COM
164.0,86.0,169.1772,Legally Sauced
164.0,87.0,169.1772,MIdwest Transplant Network
164.0,88.0,169.1428,RIBS WITHIN
164.0,89.0,169.1428,Entercom Radio- Kansas City
164.0,90.0,169.1316,4:20 Q
164.0,91.0,169.12,BLUE BUCKET BBQ
164.0,92.0,169.12,Sugars Championship Barbecue
164.0,93.0,169.12,QUAU
164.0,94.0,169.12,S&S BBQ
164.0,95.0,169.12,LUCKY 13 BARBEQUE
164.0,96.0,169.1084,DISCO PIGS
164.0,97.0,169.1084,MEL'S BBQ
164.0,98.0,169.1084,Engineers and Steers
164.0,99.0,168.6172,SMOKIN WOLVES
164.0,100.0,168.6056,HOTTY TOTTY BBQ CREW
164.0,101.0,168.5944,Unleash Our BBQ
164.0,102.0,168.5944,IBEW SMOKIN' SPARKYS
164.0,103.0,168.5828,Jack Wagon Grillers
164.0,104.0,168.5828,Dr. Smoke
164.0,105.0,168.56,Sky Blue Thighs - Sponsored by Montage Investments
164.0,106.0,168.5484,BOWLING OVER PIGS
164.0,107.0,168.5256,Big Ed's BBQ
164.0,108.0,168.0456,MANLODGE SMOKERS
164.0,109.0,168.0344,SMOKE BREAK
164.0,110.0,168.0228,Wabash BBQ
164.0,111.0,168.0,WATER DAWGZ BBQ
164.0,112.0,168.0,Jon Russell's Kansas City Barbeque
164.0,113.0,167.9884,DIRT ROAD BBQ
164.0,114.0,167.9772,Toro Loco Cookers
164.0,115.0,167.9656,PORK PULLIN PLOWBOYS
164.0,116.0,167.4628,GILLY'S BBQ
164.0,117.0,167.44,MOTLEY QUE CREW
164.0,118.0,167.4284,SQUEAL OF APPROVAL
164.0,119.0,167.4284,COUNTY LINE SMOKERS
164.0,120.0,167.4284,DENVER CAJUN BBQ KREWE
164.0,121.0,167.4172,CHICKHOOVENSWINE BBQ
164.0,122.0,167.4172,TRUEBUD BBQ
164.0,123.0,167.4172,JAESTAR BBQ
164.0,124.0,167.4056,SMOKIN ELVISES
164.0,125.0,167.4056,Phat Jacks
164.0,126.0,167.4056,TOMBSTONE BBQ
164.0,127.0,167.3828,RED OAK BBQ
164.0,128.0,167.3828,PORK BARREL BBQ
164.0,129.0,167.3828,BIG BOB GIBSON BAR-B-Q
164.0,130.0,166.9144,"PANCHO, CISCO, THE KID AND COMPANY"
164.0,131.0,166.88,TURNER BOYZ BARBECUE
164.0,132.0,166.88,SMOKERS PURGATORY
164.0,133.0,166.8572,Man VS Que
164.0,134.0,166.8572,SPICEWINE IRONWORKS
164.0,135.0,166.8456,BAYOU STYLE BBQ
164.0,136.0,166.8456,3 WOODYS BBQ
164.0,137.0,166.8456,Dead Poultry Society
164.0,138.0,166.8344,BIG T'Z Q CRU
164.0,139.0,166.8228,DRUM-B-QUE
164.0,140.0,166.8228,RIB TICKLERS
164.0,141.0,166.8228,SMOKE ON WHEELS
164.0,142.0,166.8228,BBQ XTREME
164.0,143.0,166.8228,SEDALIA MASTERBASTERS
164.0,144.0,166.8228,IT'S 5 O'CLOCK SOMEWHERE
164.0,145.0,166.8228,ROUGHNECKS BBQ
164.0,146.0,166.8228,WILD BUNCH BUTT BURNERS
164.0,147.0,166.8112,Smoke a little smoke
164.0,148.0,166.8112,SALT CREEK BAR-B-QUE
164.0,149.0,166.8112,Half Sauced BBQ
164.0,150.0,166.3316,WEST TEXAS PIT MASTERS
164.0,151.0,166.3088,Triple Fat Back BBQ
164.0,152.0,166.2972,Muddy Butts
164.0,153.0,166.2856,BMO Blazen BBQ
164.0,154.0,166.2856,THE BLUE BLOODS
164.0,155.0,166.274,BLACK EYE BBQ
164.0,156.0,166.2628,Kick Butt BBQ
164.0,157.0,166.2628,GOOD SMOKE BBQ
164.0,158.0,166.2516,THE SMOKING HILLS
164.0,159.0,165.7256,FREEMAN BROTHERS BBQ
164.0,160.0,165.7256,MOOLICIOUS INTENTIONS
164.0,161.0,165.7144,La Pasadita
164.0,162.0,165.7028,SQUIRRELS 2 BBQ
164.0,163.0,165.7028,BBQ BONANZA
164.0,164.0,165.7028,FOUR CROWS BBQ
164.0,165.0,165.7028,World's Smokin' Que
164.0,166.0,165.7028,BREW 'N' BAR-B-QUE
164.0,167.0,165.6912,Sauced! BBQ
164.0,168.0,165.68,CATTLE CREEK BBQ
164.0,169.0,165.68,TEAM SMOKERBUILDER
164.0,170.0,165.68,DOUBLE STACK BBQ
164.0,171.0,165.68,B & C SMOKERS
164.0,172.0,165.6684,That's The Way BBQ Go!
164.0,173.0,165.6684,PARK AVENUE PORK
164.0,174.0,165.1772,WILD WILLY'S SMOKIN HOT BBQ
164.0,175.0,165.1772,THREE BRISKETEERS
164.0,176.0,165.1656,RABBIT GULCH FARM COOKERS
164.0,177.0,165.1544,BIG O'S BBQ
164.0,178.0,165.1428,STOKE & SMOKE BBQ
164.0,179.0,165.1428,Low Life BBQ
164.0,180.0,165.12,Lords of the Grill
164.0,181.0,165.12,Meadow Valley BBQ
164.0,182.0,165.12,BANDIT AND THE SMOKERS
164.0,183.0,165.12,TWISTED PITSTERS
164.0,184.0,165.12,Social Smokers
164.0,185.0,165.1084,Sucka Bone BBQ
164.0,186.0,165.1084,GETTIN' SAUCED
164.0,187.0,165.0972,DODGE COUNTY SMOKERS
164.0,188.0,164.5944,FOUR MEN AND A PIG
164.0,189.0,164.5944,Pork Radio 810
164.0,190.0,164.5828,Smokin' Dreams
164.0,191.0,164.5828,COOKSHACK
164.0,192.0,164.5828,JIMMY & THE SQUEALERS
164.0,193.0,164.5828,Rubbin' My Meat
164.0,194.0,164.56,Last Supper BBQ
164.0,195.0,164.56,LONESTAR SMOKE RANGERS
164.0,196.0,164.5484,DEAD PIGS TELL NO TALES
164.0,197.0,164.5256,PITMASTERIQ BBQ
164.0,198.0,164.5256,SWINESTONE COWBOYS
164.0,199.0,164.0572,GRILLIN' BEAVERS
164.0,200.0,164.0228,MAGNUM P.I.G.
164.0,201.0,164.0,QUE AND A HALF MEN
164.0,202.0,164.0,WUBBA'S BBQ
164.0,203.0,164.0,Bare Bones BBQ Team
164.0,204.0,163.9884,SMOKIN TRIGGERS
164.0,205.0,163.9772,BLAZING CATTLES BBQ
164.0,206.0,163.9656,Wicked Pig
164.0,207.0,163.4744,Those Guys BBQ
164.0,208.0,163.4516,BRR-B-Q
164.0,209.0,163.44,Sons of a Brisket
164.0,210.0,163.4284,HILLBILLY SHEEK
164.0,211.0,163.4284,TNT BBQ
164.0,212.0,163.4284,SMOKEY D'S WANNABEES
164.0,213.0,163.4172,SQUAT AND GOBBLE BARBEQUE
164.0,214.0,163.4056,MAD HOGS AND AN ENGLISHMAN
164.0,215.0,163.4056,MR. BIBS
164.0,216.0,163.4056,CASUAL SMOKERS
164.0,217.0,163.3944,DIVA Q
164.0,218.0,163.394,ABS
164.0,219.0,163.3828,Big D & Briquettes BBQ
164.0,220.0,163.3712,BLUEGRASS BBQ
164.0,221.0,162.88,Chickenbutt Ten Cents A Cut
164.0,222.0,162.8684,Slim & Chubby's BBQ
164.0,223.0,162.8572,WOODBROTHERS BBQ
164.0,224.0,162.8572,JIGGY PIGGY
164.0,225.0,162.8572,Big Bulls BBQ Bunch
164.0,226.0,162.8572,ThreeBrothersDifferentMothers
164.0,227.0,162.8456,On The Sauce
164.0,228.0,162.8456,Next Year's Winner
164.0,229.0,162.8344,Broken Toe BBQ
164.0,230.0,162.8228,SUBLIME BBQ
164.0,231.0,162.8228,LAKE HOUSE BBQ
164.0,232.0,162.3088,Extreme Pork Competition BBQ
164.0,233.0,162.3084,ALL FOUR ACES BBQ
164.0,234.0,162.2972,Straight Smoked
164.0,235.0,162.2856,paw-paws chuckwagon
164.0,236.0,162.2856,Armed Forces Bank & Academy Bank Midwest
164.0,237.0,162.2744,Burlington Mattress
164.0,238.0,162.2628,Glazed and Confused
164.0,239.0,162.2628,THERE'S NO PLACE LIKE SMOKE
164.0,240.0,162.2516,WILD BLUE
164.0,241.0,162.24,Captain Jack's BBQ Crew
164.0,242.0,162.24,PARTNERS IN SWINE
164.0,243.0,162.2284,END OF THE ROAD BBQ
164.0,244.0,161.7716,Glazer's Kansas
164.0,245.0,161.76,BBDOT
164.0,246.0,161.7488,KC Wrecking Crew
164.0,247.0,161.7484,The Fox
164.0,248.0,161.7372,Butler Manufacturing / BlueScope Buildings
164.0,249.0,161.7256,Ultimate Tailgate
164.0,250.0,161.7256,50 SHADES OF QUE
164.0,251.0,161.7144,K.C. CAN CREW
164.0,252.0,161.7028,Brewing & Queing
164.0,253.0,161.7028,"1 BOURBON, 1 SCOTCH, 1 BEER"
164.0,254.0,161.7028,Rocks Famous
164.0,255.0,161.6916,HAWG WILD
164.0,256.0,161.68,GONNA GET MESSY
164.0,257.0,161.68,SWEET BEAVER BBQ
164.0,258.0,161.6684,kc windustrial pipe dream smokin' team
164.0,259.0,161.6684,BAD BONES BBQ
164.0,260.0,161.2344,MEET MY MEAT
164.0,261.0,161.1656,SLOW & EASY
164.0,262.0,161.1656,MUTTLEY CREW BBQ
164.0,263.0,161.1656,Factory Direct / Steinman Catering
164.0,264.0,161.1656,Glazer's Kansas City
164.0,265.0,161.1544,Rub You Long Time
164.0,266.0,161.1544,MEAT MITCH
164.0,267.0,161.1544,Braizin' Assets
164.0,268.0,161.1428,SMOKIN' R'S 2.0
164.0,269.0,161.1428,D-DON'S PIT CREW
164.0,270.0,161.1316,SMOKEY BEAR'S BBQ
164.0,271.0,161.1316,BELLY BROTHERS BBQ TEAM
164.0,272.0,161.12,SMOKIN BAD HABIT
164.0,273.0,161.12,ROGUE Q SMOKERS OF THE SERENGETI
164.0,274.0,161.12,Lucky Dawgs' BBQ
164.0,275.0,161.12,"Smoking Joe Barber Q"""""
164.0,276.0,161.12,SWINE ASSASSINS
164.0,277.0,161.12,Top of the Bottoms SA ~ PC ~ BS Bottom Feeders
164.0,278.0,161.0856,CLARK KENT SUPER SMOKERS
164.0,279.0,160.5828,COOL SMOKE
164.0,280.0,160.56,Smokin Slow BBQ
164.0,281.0,160.56,12TH STREET PIT BOSSES
164.0,282.0,160.56,BrushFire BBQ
164.0,283.0,160.5484,Charlotte's Rib BBQ
164.0,284.0,160.5484,NICKLE BOYS BBQ
164.0,285.0,160.5372,MEAT & FIRE
164.0,286.0,160.5372,MOUNTAIN CREEK BBQ
164.0,287.0,160.5372,I.A.B. 30 BBQ
164.0,288.0,160.5256,GOVERNMENT PORK
164.0,289.0,160.5256,SMOKIN O BBQ
164.0,290.0,160.0572,RUBBIN IT RAW
164.0,291.0,159.9772,BIBS N' RIBS
164.0,292.0,159.9772,LOTTA BULL BBQ
164.0,293.0,159.9772,Brewer's Smokin' & Chokin'
164.0,294.0,159.9772,3 GUYS WITH WOOD
164.0,295.0,159.9656,Junkyard BBQ
164.0,296.0,159.9656,SHOOTIN SMOKE
164.0,297.0,159.9656,EXCESSIVE BEHAVIOR
164.0,298.0,159.9656,PEACE PIT BBQ
164.0,299.0,159.9544,BUFFALO'S BBQ
164.0,300.0,159.9544,O.S.P. MEATHEADS
164.0,301.0,159.954,DOUBLE D'S BBQ
164.0,302.0,159.44,GREAT AMERICAN SMOKEHOUSE
164.0,303.0,159.44,DUKE'S BBQ
164.0,304.0,159.4288,RACK MASTERS BBQ
164.0,305.0,159.4284,BUTCHER BBQ
164.0,306.0,159.4284,The Chocolate Hog BBQ Team
164.0,307.0,159.4284,YODER SMOKERS
164.0,308.0,159.4172,Panic BBQ
164.0,309.0,159.4172,Gallagher Bros
164.0,310.0,159.4056,Open Roadkill BBQ
164.0,311.0,159.4056,TRIPLE A COOKERS
164.0,312.0,159.4056,BID WIZ PLAYERS BBQ TEAM
164.0,313.0,159.394,OUTHOUSE BBQ
164.0,314.0,158.88,BIG GUNS BBQ
164.0,315.0,158.8572,Wilbur's Wurst Nightmare
164.0,316.0,158.8572,Burnt Bean Company
164.0,317.0,158.8456,THE SMOKE HUNTERS
164.0,318.0,158.8344,Morgan Hunter Smoke & Hire
164.0,319.0,158.8344,Vincent's Smoking Kettle
164.0,320.0,158.8228,FIRE MAPLE BBQ
164.0,321.0,158.8228,P.B.&J Smokin Old Men
164.0,322.0,158.8228,HOLY SMOKES
164.0,323.0,158.8228,FATTY MAC BARBECUE
164.0,324.0,158.8116,SMOKIN GUNS BBQ
164.0,325.0,158.8112,Savage BBQ
164.0,326.0,158.8,The Oinks
164.0,327.0,158.8,LS Smokers
164.0,328.0,158.7884,KC Q
164.0,329.0,158.7884,CHOP QUEY
164.0,330.0,158.3084,99 PROBLEMS SMOKIN AINT 1
164.0,331.0,158.2972,BLACK HAT BBQ
164.0,332.0,158.2856,The Right Rub
164.0,333.0,158.2744,OPTIVE BBQ
164.0,334.0,158.2628,TEMPLETON RYE WOODFELLAS
164.0,335.0,158.24,Porkys Last Stand
164.0,336.0,158.24,VALLEY OAKS STEAK COMPANY
164.0,337.0,158.24,ROCK'S MONEY PIT BBQ
164.0,338.0,157.7144,Outlaw Ray's Barbque
164.0,339.0,157.7028,Bronco Brothers Bar-B-Q
164.0,340.0,157.6916,JP CUSTOM SMOKE
164.0,341.0,157.6912,BAD TO THE BONE
164.0,342.0,157.6912,LUTZ'S FAMOUS BBQ
164.0,343.0,157.68,A BOY & HIS BBQ
164.0,344.0,157.6572,TIPPYCANOE BBQ CREW
164.0,345.0,157.6456,The Dipstix
164.0,346.0,157.1772,stuttering Rich and Sparky's BBQ crew
164.0,347.0,157.1772,Disciples of Blues & BBQ
164.0,348.0,157.1656,Burn Rate!
164.0,349.0,157.1428,MIZ-BBQ
164.0,350.0,157.12,CHILLIN AND GRILLIN CREW
164.0,351.0,157.12,ROADKILL BBQ
164.0,352.0,157.12,Hi-Tech Smokers
164.0,353.0,157.12,SMOKIN BONES
164.0,354.0,157.1088,HIDDEN BOOGER BBQ
164.0,355.0,157.0856,Midwest Meat Masters
164.0,356.0,156.5944,PORK ME PURPLE
164.0,357.0,156.5828,SAMMY SAUSAGE AND JOE BEEF BBQ
164.0,358.0,156.56,RIB I'S
164.0,359.0,156.56,SOUTHERN KRUNK BBQ SOCIETY
164.0,360.0,156.5372,FIRECHEF BBQ
164.0,361.0,156.5256,Smoke N Phoenicians
164.0,362.0,156.4912,PURPLEVOODOO BBQ
164.0,363.0,156.0344,OINK-N-MOO BBQ
164.0,364.0,155.9772,LONGBONE BBQ
164.0,365.0,155.9772,S O C
164.0,366.0,155.9656,ROLL'EM & SMOKE'EM
164.0,367.0,155.9656,PHILLY BLIND PIG BBQ
164.0,368.0,155.9656,SMOOTH SMOKE
164.0,369.0,155.954,SMOKE ME TENDER BBQ
164.0,370.0,155.9428,DANCES WITH SMOKE BARBEQUE
164.0,371.0,155.9312,THREE LITTLE PIGS
164.0,372.0,155.44,BBEEQ
164.0,373.0,155.4172,"Oink, Moo, & Cock-a-doodle Doo"
164.0,374.0,155.4172,Holota Smoke
164.0,375.0,155.4172,SMOKED
164.0,376.0,155.4056,Texas Select BBQ
164.0,377.0,155.4056,SLAUGHTERHOUSE FIVE
164.0,378.0,155.3944,Platte Co. BBQ
164.0,379.0,155.3828,HOG TIDE BAR-B-QUE
164.0,380.0,155.3828,SMOKIN' IN THE D
164.0,381.0,155.3712,COOTERS COUNTRY CATERING
164.0,382.0,155.36,SMOKIN SUZY
164.0,383.0,155.3484,EMERALD BUFFALO
164.0,384.0,154.88,BAYER SMOKE MASTERS
164.0,385.0,154.88,IF YOU'VE GOT EM  SMOKE EM
164.0,386.0,154.8572,Some Pig I Used to Know
164.0,387.0,154.8344,In Hog Heaven BBQ
164.0,388.0,154.8344,THE RIB DOCTOR LLC
164.0,389.0,154.8116,THESLABS.COM
164.0,390.0,154.8112,Rub It-See What happens
164.0,391.0,154.8,RESERVOIR HOGS
164.0,392.0,154.8,Mullet Brother's BBQ
164.0,393.0,154.2972,RYE BBQ
164.0,394.0,154.2856,"Shawhan Beer, Bourbon & BBQ"
164.0,395.0,154.2628,Fast Eddy BBQ
164.0,396.0,154.2516,Smokin Bitewings
164.0,397.0,154.24,UTB BBQ
164.0,398.0,154.24,MBQI  ( Midwest Barbeque Institute )
164.0,399.0,154.2172,Up In Smoke MO
164.0,400.0,154.2172,KOSMO'S Q
164.0,401.0,154.2168,RIDGE ROUTE BOYS BBQ
164.0,402.0,154.2056,Wiedenmann Bros. BBQ
164.0,403.0,153.7716,Lazy Butts Barbque
164.0,404.0,153.7372,SMILEY'S
164.0,405.0,153.7372,TheSmoke
164.0,406.0,153.7144,BLAZIN' BUTTZ BBQ
164.0,407.0,153.7032,K CASS BBQ
164.0,408.0,153.7028,BUSHWHACKER COOKING CORP.
